ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,hhd_member,hhd_member remark,hhd_mem_schling,Main_floorn_material,Main_roofn_material,drinkn_water_sourc,Sanitation_type,hhd_member_own_tv,member_own_stove,member_own_bed,member_own_radio,,
384,1,12,124,1245,12451,124514,3,,No,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,No,,
385,1,12,124,1245,12451,124515,6,or 7,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,No,No,,
386,1,12,125,1252,12521,125211,5,,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,Yes,Yes,Yes,,
387,1,12,125,1252,12521,125212,,,,,,,,,,,,,
388,1,12,125,1252,12521,125213,6,or 7,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Toilet on water, or flush to sewer or septic tank",Yes,Yes,Yes,Yes,,
389,1,12,125,1252,12521,125214,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,Yes,Yes,Yes,,
390,1,12,125,1252,12521,125215,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,Yes,Yes,Yes,,
391,1,12,126,1261,12611,126111,6,or 7,No,"Earth/mud, or dirt/straw",Mud/mud bricks,"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
392,1,12,126,1261,12611,126112,3,,Yes,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,No,,
393,1,12,126,1261,12611,126113,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Treated pipe-borne water, borehole/hand pump or other","Toilet on water, or flush to sewer or septic tank",Yes,Yes,Yes,Yes,,
394,1,12,126,1261,12611,126114,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,No,,
395,1,12,126,1261,12611,126115,6,or 7,Yes,"Earth/mud, or dirt/straw",Mud/mud bricks,"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,Yes,Yes,Yes,,
396,1,12,126,1262,12621,126211,5,,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Toilet on water, or flush to sewer or septic tank",Yes,Yes,Yes,Yes,,
397,1,12,126,1262,12621,126212,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
398,1,12,126,1262,12621,126213,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,Yes,Yes,Yes,,
399,1,12,126,1262,12621,126214,5,,Yes,"Wood, tile, plank, concrete or other",Thatch (grass or straw),"Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
400,1,12,126,1262,12621,126215,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
401,1,12,126,1263,12631,126311,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,Yes,Yes,Yes,,
402,1,12,126,1263,12631,126312,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,No,,
403,1,12,126,1263,12631,126313,6,or 7,Yes,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,Yes,Yes,Yes,,
404,1,12,126,1263,12631,126314,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Treated pipe-borne water, borehole/hand pump or other","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
405,1,12,126,1263,12631,126315,4,,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
406,1,12,127,1271,12711,127111,8,or more,No,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,No,No,,
407,1,12,127,1271,12711,127112,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
408,1,12,127,1271,12711,127113,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Treated pipe-borne water, borehole/hand pump or other","Toilet on water, or flush to sewer or septic tank",Yes,Yes,Yes,Yes,,
409,1,12,127,1271,12711,127114,8,or more,No,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
410,1,12,127,1271,12711,127115,8,or more,No,"Earth/mud, or dirt/straw",Mud/mud bricks,"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
411,1,12,127,1272,12721,127211,8,or more,No,"Wood, tile, plank, concrete or other",Mud/mud bricks,"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,Yes,Yes,No,,
412,1,12,127,1272,12721,127212,8,or more,Yes,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
413,1,12,127,1272,12721,127213,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,No,Yes,,
414,1,12,127,1272,12721,127214,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
415,1,12,127,1272,12721,127215,6,or 7,Yes,"Earth/mud, or dirt/straw",Mud/mud bricks,"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
416,1,12,128,1281,12811,128111,8,or more,Yes,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
417,1,12,128,1281,12811,128112,4,,No,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
418,1,12,128,1281,12811,128113,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,Yes,Yes,Yes,,
419,1,12,128,1281,12811,128114,8,or more,Yes,"Wood, tile, plank, concrete or other",Thatch (grass or straw),"Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
420,1,12,128,1281,12811,128115,6,or 7,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,No,No,,
421,1,12,128,1282,12821,128211,6,or 7,No,"Wood, tile, plank, concrete or other",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,No,,
422,1,12,128,1282,12821,128212,8,or more,Yes,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
423,1,12,128,1282,12821,128213,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
424,1,12,128,1282,12821,128214,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
425,1,12,128,1282,12821,128215,8,or more,Yes,"Earth/mud, or dirt/straw",Mud/mud bricks,"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
426,1,12,129,1291,12911,129111,6,or 7,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
427,1,12,129,1291,12911,129112,3,,No,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Treated pipe-borne water, borehole/hand pump or other","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
428,1,12,129,1291,12911,129113,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,Yes,Yes,Yes,,
429,1,12,129,1291,12911,129114,6,or 7,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,No,Yes,,
430,1,12,129,1291,12911,129115,5,,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,No,,
431,1,12,129,1292,12921,129211,6,or 7,No,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
432,1,12,129,1292,12921,129212,3,,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,No,,
433,1,12,129,1292,12921,129213,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Vendor, truck, protected well, river, lake or pond","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
434,1,12,129,1292,12921,129214,5,,No,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Treated pipe-borne water, borehole/hand pump or other","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
435,1,12,129,1292,12921,129215,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",Yes,No,Yes,Yes,,
436,1,13,1311,13111,131111,1311111,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Treated pipe-borne water, borehole/hand pump or other","Toilet on water, or flush to sewer or septic tank",Yes,Yes,Yes,Yes,,
437,1,13,1311,13111,131111,1311112,8,or more,Yes,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
438,1,13,1311,13111,131111,1311113,6,or 7,Yes,"Earth/mud, or dirt/straw",Mud/mud bricks,"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
439,1,13,1311,13111,131111,1311114,3,,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Treated pipe-borne water, borehole/hand pump or other","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
440,1,13,1311,13111,131111,1311115,8,or more,No,"Wood, tile, plank, concrete or other",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,No,,
441,1,13,1312,13121,131211,1312111,8,or more,Yes,"Wood, tile, plank, concrete or other","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
442,1,13,1312,13121,131211,1312112,2,,No,"Earth/mud, or dirt/straw","Wood bamboo, corrugated iron sheets, cement/concrete, roofing tiles or other","Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,No,,
443,1,13,1312,13121,131211,1312113,8,or more,Yes,"Earth/mud, or dirt/straw",Thatch (grass or straw),"Unprotected well/rain water, or untreated pipe-borne","Pail/bucket, covered or uncovered pit latrine, ventilated improved pit latrine",No,No,Yes,Yes,,
